Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,90000.0,5.109375,9.041104931384324E-9,90000.0,0.8472467430285876,0.5296125819465487,0.8796111111111111,0.382430333942841,0.0871534698314912,0.7374309471256766,0.6016632016632016,-0.5017325017325006,90000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,95000.0,5.40625,9.566429071128368E-9,95000.0,0.8480915816486932,0.530693578208708,0.8814842105263158,0.38411611988990113,0.08595009201998148,0.7380543068648502,0.6015427583455246,-0.49740657002260974,95000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,100000.0,5.703125,1.0091753210872412E-8,100000.0,0.8450747208914445,0.5243911756652196,0.88043,0.3844952431679795,0.08842352736296748,0.7338807599940441,0.59465780403742,-0.4718119153126537,100000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,105000.0,5.984375,1.0589428711682559E-8,105000.0,0.8430098656470218,0.5156944928581623,0.8768571428571429,0.37093808048702503,0.08765460233276015,0.7282262611595841,0.58780430158355,-0.5280075632238234,105000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,110000.0,6.234375,1.103180693462491E-8,110000.0,0.8404893239453669,0.5126305210010424,0.8735,0.3535456055222536,0.08366910656407932,0.7264814659071418,0.5881314023313317,-0.6384081007888845,110000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,115000.0,6.5,1.150183379650116E-8,115000.0,0.8420756381256042,0.5139618751938546,0.8771913043478261,0.3529381642738768,0.08015704544173727,0.7270623291450704,0.5870635106632295,-0.6549097726740095,115000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,120000.0,6.765625,1.1971860658377408E-8,120000.0,0.8435159201374248,0.5185988409357718,0.877775,0.35604614858300854,0.07995248209078801,0.730359978597719,0.5923007654209815,-0.6509455200360212,120000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,125000.0,7.046875,1.2469536159187555E-8,125000.0,0.8479076434927556,0.5279029184788869,0.879544,0.36544845469146037,0.08038963171678234,0.736691962046242,0.601763251263305,-0.6188581872916885,125000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,130000.0,7.34375,1.2994860298931599E-8,130000.0,0.8484993994721799,0.5275453936313743,0.8797769230769231,0.362008398829078,0.0788829412008797,0.7365163003036865,0.6015781167806418,-0.6442924776433457,130000.0,6840.0
bayes.NaiveBayes,ArffFileStream -f D:\_coding\_wd\_python\uni\Behavioral-Context-Recognition\dataset\dataset_walking_3f.csv.arff,1,135000.0,7.640625,1.3520184438675642E-8,135000.0,0.8497419664712084,0.5292437965005392,0.8812444444444445,0.36074953216088074,0.07691571339683148,0.7375154230326427,0.602572080481228,-0.6627255756067186,135000.0,6840.0
